ts,endpoint,active,last_activity_age_s,watchdog_count,recover_count,reg_attempts,reg_success,total_resets,uptime_s,last_reset_reason,thread_role,mesh_children,nft_pkts,pi4_edge_cpu_pct
1779224466,ami-esp32c6-f84c,True,318,11,35,5,4,9,25,8,Child,11,21657,8.51
1779224466,ami-esp32c6-f854,False,5074,0,0,1,0,3,12,2,Child,11,21657,8.51
1779224466,ami-esp32c6-fbb4,False,1474,0,0,5,3,6,18,8,Child,11,21657,8.51
1779224466,ami-esp32c6-fbb8,False,3848,2,12,4,2,6,278,16,Child,11,21657,8.51
1779224556,ami-esp32c6-08fc,False,1560,0,0,3,2,4,15,8,Child,7,21667,8.91
1779224556,ami-esp32c6-091c,False,2360,0,0,2,1,4,19,8,Child,7,21667,8.91
1779224556,ami-esp32c6-1494,False,1794,0,0,3,2,4,13,8,Child,7,21667,8.91
1779224556,ami-esp32c6-1498,False,1344,12,29,9,3,6,20,8,Child,7,21667,8.91
1779224556,ami-esp32c6-14bc,False,1984,1,10,6,2,4,14,2,Child,7,21667,8.91
1779224556,ami-esp32c6-14c8,True,8,2,10,6,4,15,37,2,Child,7,21667,8.91
1779224556,ami-esp32c6-1534,True,226,6,0,5,5,7,20,2,Child,7,21667,8.91
1779224556,ami-esp32c6-1558,False,1512,0,0,3,2,6,14,2,Child,7,21667,8.91
1779224556,ami-esp32c6-155c,True,18,7,24,8,5,10,15,2,Child,7,21667,8.91
1779224556,ami-esp32c6-15d8,False,1952,0,0,2,1,3,37,8,Child,7,21667,8.91
1779224556,ami-esp32c6-ba64,False,3740,0,6,5,3,8,9,2,Child,7,21667,8.91
1779224556,ami-esp32c6-c144,False,2364,0,0,2,1,3,14,8,Child,7,21667,8.91
1779224556,ami-esp32c6-c60c,False,976,2,3,4,2,6,83,2,Child,7,21667,8.91
1779224556,ami-esp32c6-c61c,True,22,7,28,4,3,9,21,2,Child,7,21667,8.91
1779224556,ami-esp32c6-d2b4,False,1916,0,0,4,3,6,25,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f6c8,False,772,4,7,6,3,5,24,2,Child,7,21667,8.91
1779224556,ami-esp32c6-f6d4,False,1958,0,0,2,1,3,29,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f6e4,False,1964,0,0,2,1,3,19,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f768,False,1638,0,0,4,3,6,35,2,Child,7,21667,8.91
1779224556,ami-esp32c6-f788,True,110,5,17,5,6,8,52,2,Child,7,21667,8.91
1779224556,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,7,21667,8.91
1779224556,ami-esp32c6-f79c,False,1898,1,2,4,3,4,1254,2,Child,7,21667,8.91
1779224556,ami-esp32c6-f7b4,True,106,5,28,7,4,9,32,16,Child,7,21667,8.91
1779224556,ami-esp32c6-f7e8,False,2024,0,0,2,1,3,12,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f808,False,2308,0,0,2,1,4,19,16,Child,7,21667,8.91
1779224556,ami-esp32c6-f81c,False,1570,0,0,3,2,5,12,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f84c,True,408,11,35,5,4,9,25,8,Child,7,21667,8.91
1779224556,ami-esp32c6-f854,False,5164,0,0,1,0,3,12,2,Child,7,21667,8.91
1779224556,ami-esp32c6-fbb4,False,1564,0,0,5,3,6,18,8,Child,7,21667,8.91
1779224556,ami-esp32c6-fbb8,False,3938,2,12,4,2,6,278,16,Child,7,21667,8.91
1779224736,ami-esp32c6-08fc,False,1740,0,0,3,2,4,15,8,Child,6,21686,6.64
1779224736,ami-esp32c6-091c,False,2540,0,0,2,1,4,19,8,Child,6,21686,6.64
1779224736,ami-esp32c6-1494,False,1974,0,0,3,2,4,13,8,Child,6,21686,6.64
1779224736,ami-esp32c6-1498,False,1524,12,29,9,3,6,20,8,Child,6,21686,6.64
1779224736,ami-esp32c6-14bc,False,2164,1,10,6,2,4,14,2,Child,6,21686,6.64
1779224736,ami-esp32c6-14c8,True,11,2,10,6,4,15,37,2,Child,6,21686,6.64
1779224736,ami-esp32c6-1534,True,406,6,0,5,5,7,20,2,Child,6,21686,6.64
1779224736,ami-esp32c6-1558,False,1692,0,0,3,2,6,14,2,Child,6,21686,6.64
1779224736,ami-esp32c6-155c,True,17,7,24,8,5,10,15,2,Child,6,21686,6.64
1779224736,ami-esp32c6-15d8,False,2132,0,0,2,1,3,37,8,Child,6,21686,6.64
1779224736,ami-esp32c6-ba64,False,3920,0,6,5,3,8,9,2,Child,6,21686,6.64
1779224736,ami-esp32c6-c144,False,2544,0,0,2,1,3,14,8,Child,6,21686,6.64
1779224736,ami-esp32c6-c60c,False,1156,2,3,4,2,6,83,2,Child,6,21686,6.64
1779224736,ami-esp32c6-c61c,True,202,7,28,4,3,9,21,2,Child,6,21686,6.64
1779224736,ami-esp32c6-d2b4,False,2096,0,0,4,3,6,25,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f6c8,False,952,4,7,6,3,5,24,2,Child,6,21686,6.64
1779224736,ami-esp32c6-f6d4,False,2138,0,0,2,1,3,29,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f6e4,False,2144,0,0,2,1,3,19,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f768,False,1818,0,0,4,3,6,35,2,Child,6,21686,6.64
1779224736,ami-esp32c6-f788,True,168,5,17,5,6,8,52,2,Child,6,21686,6.64
1779224736,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,6,21686,6.64
1779224736,ami-esp32c6-f79c,False,2078,1,2,4,3,4,1254,2,Child,6,21686,6.64
1779224736,ami-esp32c6-f7b4,True,170,5,28,7,4,9,32,16,Child,6,21686,6.64
1779224736,ami-esp32c6-f7e8,False,2204,0,0,2,1,3,12,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f808,False,2488,0,0,2,1,4,19,16,Child,6,21686,6.64
1779224736,ami-esp32c6-f81c,False,1750,0,0,3,2,5,12,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f84c,True,588,11,35,5,4,9,25,8,Child,6,21686,6.64
1779224736,ami-esp32c6-f854,False,5344,0,0,1,0,3,12,2,Child,6,21686,6.64
1779224736,ami-esp32c6-fbb4,False,1744,0,0,5,3,6,18,8,Child,6,21686,6.64
1779224736,ami-esp32c6-fbb8,False,4118,2,12,4,2,6,278,16,Child,6,21686,6.64
1779224826,ami-esp32c6-08fc,False,1830,0,0,3,2,4,15,8,Child,6,21694,7.47
1779224826,ami-esp32c6-091c,False,2630,0,0,2,1,4,19,8,Child,6,21694,7.47
1779224826,ami-esp32c6-1494,False,2064,0,0,3,2,4,13,8,Child,6,21694,7.47
1779224826,ami-esp32c6-1498,False,1614,12,29,9,3,6,20,8,Child,6,21694,7.47
1779224826,ami-esp32c6-14bc,False,2254,1,10,6,2,4,14,2,Child,6,21694,7.47
1779224826,ami-esp32c6-14c8,True,14,2,10,6,4,15,37,2,Child,6,21694,7.47
1779224826,ami-esp32c6-1534,True,496,6,0,5,5,7,20,2,Child,6,21694,7.47
1779224826,ami-esp32c6-1558,False,1782,0,0,3,2,6,14,2,Child,6,21694,7.47
1779224826,ami-esp32c6-155c,True,24,7,24,8,5,10,15,2,Child,6,21694,7.47
1779224826,ami-esp32c6-15d8,False,2222,0,0,2,1,3,37,8,Child,6,21694,7.47
1779224826,ami-esp32c6-ba64,False,4010,0,6,5,3,8,9,2,Child,6,21694,7.47
1779224826,ami-esp32c6-c144,False,2634,0,0,2,1,3,14,8,Child,6,21694,7.47
1779224826,ami-esp32c6-c60c,False,1246,2,3,4,2,6,83,2,Child,6,21694,7.47
1779224826,ami-esp32c6-c61c,True,292,7,28,4,3,9,21,2,Child,6,21694,7.47
1779224826,ami-esp32c6-d2b4,False,2186,0,0,4,3,6,25,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f6c8,False,1042,4,7,6,3,5,24,2,Child,6,21694,7.47
1779224826,ami-esp32c6-f6d4,False,2228,0,0,2,1,3,29,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f6e4,False,2234,0,0,2,1,3,19,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f768,False,1908,0,0,4,3,6,35,2,Child,6,21694,7.47
1779224826,ami-esp32c6-f788,True,258,5,17,5,6,8,52,2,Child,6,21694,7.47
1779224826,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,6,21694,7.47
1779224826,ami-esp32c6-f79c,False,2168,1,2,4,3,4,1254,2,Child,6,21694,7.47
1779224826,ami-esp32c6-f7b4,True,260,5,28,7,4,9,32,16,Child,6,21694,7.47
1779224826,ami-esp32c6-f7e8,False,2294,0,0,2,1,3,12,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f808,False,2578,0,0,2,1,4,19,16,Child,6,21694,7.47
1779224826,ami-esp32c6-f81c,False,1840,0,0,3,2,5,12,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f84c,False,678,11,35,5,4,9,25,8,Child,6,21694,7.47
1779224826,ami-esp32c6-f854,False,5434,0,0,1,0,3,12,2,Child,6,21694,7.47
1779224826,ami-esp32c6-fbb4,False,1834,0,0,5,3,6,18,8,Child,6,21694,7.47
1779224826,ami-esp32c6-fbb8,False,4208,2,12,4,2,6,278,16,Child,6,21694,7.47
1779224916,ami-esp32c6-08fc,False,1920,0,0,3,2,4,15,8,Child,5,21706,6.23
1779224916,ami-esp32c6-091c,False,2720,0,0,2,1,4,19,8,Child,5,21706,6.23
1779224916,ami-esp32c6-1494,False,2154,0,0,3,2,4,13,8,Child,5,21706,6.23
1779224916,ami-esp32c6-1498,False,1704,12,29,9,3,6,20,8,Child,5,21706,6.23
1779224916,ami-esp32c6-14bc,False,2344,1,10,6,2,4,14,2,Child,5,21706,6.23
1779224916,ami-esp32c6-14c8,True,14,2,10,6,4,15,37,2,Child,5,21706,6.23
1779224916,ami-esp32c6-1534,True,586,6,0,5,5,7,20,2,Child,5,21706,6.23
1779224916,ami-esp32c6-1558,False,1872,0,0,3,2,6,14,2,Child,5,21706,6.23
1779224916,ami-esp32c6-155c,True,23,7,24,8,5,10,15,2,Child,5,21706,6.23
1779224916,ami-esp32c6-15d8,False,2312,0,0,2,1,3,37,8,Child,5,21706,6.23
1779224916,ami-esp32c6-ba64,False,4100,0,6,5,3,8,9,2,Child,5,21706,6.23
1779224916,ami-esp32c6-c144,False,2724,0,0,2,1,3,14,8,Child,5,21706,6.23
1779224916,ami-esp32c6-c60c,False,1336,2,3,4,2,6,83,2,Child,5,21706,6.23
1779224916,ami-esp32c6-c61c,True,382,7,28,4,3,9,21,2,Child,5,21706,6.23
1779224916,ami-esp32c6-d2b4,False,2276,0,0,4,3,6,25,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f6c8,False,1132,4,7,6,3,5,24,2,Child,5,21706,6.23
1779224916,ami-esp32c6-f6d4,False,2318,0,0,2,1,3,29,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f6e4,False,2324,0,0,2,1,3,19,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f768,False,1998,0,0,4,3,6,35,2,Child,5,21706,6.23
1779224916,ami-esp32c6-f788,True,348,5,17,5,6,8,52,2,Child,5,21706,6.23
1779224916,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,5,21706,6.23
1779224916,ami-esp32c6-f79c,False,2258,1,2,4,3,4,1254,2,Child,5,21706,6.23
1779224916,ami-esp32c6-f7b4,True,350,5,28,7,4,9,32,16,Child,5,21706,6.23
1779224916,ami-esp32c6-f7e8,False,2384,0,0,2,1,3,12,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f808,False,2668,0,0,2,1,4,19,16,Child,5,21706,6.23
1779224916,ami-esp32c6-f81c,False,1930,0,0,3,2,5,12,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f84c,False,768,11,35,5,4,9,25,8,Child,5,21706,6.23
1779224916,ami-esp32c6-f854,False,5524,0,0,1,0,3,12,2,Child,5,21706,6.23
1779224916,ami-esp32c6-fbb4,False,1924,0,0,5,3,6,18,8,Child,5,21706,6.23
1779224916,ami-esp32c6-fbb8,False,4298,2,12,4,2,6,278,16,Child,5,21706,6.23
1779225006,ami-esp32c6-08fc,False,2010,0,0,3,2,4,15,8,Child,4,21720,5.62
1779225006,ami-esp32c6-091c,False,2810,0,0,2,1,4,19,8,Child,4,21720,5.62
1779225006,ami-esp32c6-1494,False,2244,0,0,3,2,4,13,8,Child,4,21720,5.62
1779225006,ami-esp32c6-1498,False,1794,12,29,9,3,6,20,8,Child,4,21720,5.62
1779225006,ami-esp32c6-14bc,False,2434,1,10,6,2,4,14,2,Child,4,21720,5.62
1779225006,ami-esp32c6-14c8,True,14,2,10,6,4,15,37,2,Child,4,21720,5.62
1779225006,ami-esp32c6-1534,False,676,6,0,5,5,7,20,2,Child,4,21720,5.62
1779225006,ami-esp32c6-1558,False,1962,0,0,3,2,6,14,2,Child,4,21720,5.62
1779225006,ami-esp32c6-155c,True,10,7,24,8,5,10,15,2,Child,4,21720,5.62
1779225006,ami-esp32c6-15d8,False,2402,0,0,2,1,3,37,8,Child,4,21720,5.62
1779225006,ami-esp32c6-ba64,False,4190,0,6,5,3,8,9,2,Child,4,21720,5.62
1779225006,ami-esp32c6-c144,False,2814,0,0,2,1,3,14,8,Child,4,21720,5.62
1779225006,ami-esp32c6-c60c,False,1426,2,3,4,2,6,83,2,Child,4,21720,5.62
1779225006,ami-esp32c6-c61c,True,472,7,28,4,3,9,21,2,Child,4,21720,5.62
1779225006,ami-esp32c6-d2b4,False,2366,0,0,4,3,6,25,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f6c8,False,1222,4,7,6,3,5,24,2,Child,4,21720,5.62
1779225006,ami-esp32c6-f6d4,False,2408,0,0,2,1,3,29,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f6e4,False,2414,0,0,2,1,3,19,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f768,False,2088,0,0,4,3,6,35,2,Child,4,21720,5.62
1779225006,ami-esp32c6-f788,True,438,5,17,5,6,8,52,2,Child,4,21720,5.62
1779225006,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,4,21720,5.62
1779225006,ami-esp32c6-f79c,False,2348,1,2,4,3,4,1254,2,Child,4,21720,5.62
1779225006,ami-esp32c6-f7b4,True,440,5,28,7,4,9,32,16,Child,4,21720,5.62
1779225006,ami-esp32c6-f7e8,False,2474,0,0,2,1,3,12,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f808,False,2758,0,0,2,1,4,19,16,Child,4,21720,5.62
1779225006,ami-esp32c6-f81c,False,2020,0,0,3,2,5,12,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f84c,False,858,11,35,5,4,9,25,8,Child,4,21720,5.62
1779225006,ami-esp32c6-f854,False,5614,0,0,1,0,3,12,2,Child,4,21720,5.62
1779225006,ami-esp32c6-fbb4,False,2014,0,0,5,3,6,18,8,Child,4,21720,5.62
1779225006,ami-esp32c6-fbb8,False,4388,2,12,4,2,6,278,16,Child,4,21720,5.62
1779225096,ami-esp32c6-08fc,False,2100,0,0,3,2,4,15,8,Child,5,21735,6.52
1779225096,ami-esp32c6-091c,False,2900,0,0,2,1,4,19,8,Child,5,21735,6.52
1779225096,ami-esp32c6-1494,False,2334,0,0,3,2,4,13,8,Child,5,21735,6.52
1779225096,ami-esp32c6-1498,False,1884,12,29,9,3,6,20,8,Child,5,21735,6.52
1779225096,ami-esp32c6-14bc,False,2524,1,10,6,2,4,14,2,Child,5,21735,6.52
1779225096,ami-esp32c6-14c8,True,14,2,10,6,4,15,37,2,Child,5,21735,6.52
1779225096,ami-esp32c6-1534,False,766,6,0,5,5,7,20,2,Child,5,21735,6.52
1779225096,ami-esp32c6-1558,False,2052,0,0,3,2,6,14,2,Child,5,21735,6.52
1779225096,ami-esp32c6-155c,True,10,7,24,8,5,10,15,2,Child,5,21735,6.52
1779225096,ami-esp32c6-15d8,False,2492,0,0,2,1,3,37,8,Child,5,21735,6.52
1779225096,ami-esp32c6-ba64,False,4280,0,6,5,3,8,9,2,Child,5,21735,6.52
1779225096,ami-esp32c6-c144,False,2904,0,0,2,1,3,14,8,Child,5,21735,6.52
1779225096,ami-esp32c6-c60c,False,1516,2,3,4,2,6,83,2,Child,5,21735,6.52
1779225096,ami-esp32c6-c61c,True,562,7,28,4,3,9,21,2,Child,5,21735,6.52
1779225096,ami-esp32c6-d2b4,False,2456,0,0,4,3,6,25,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f6c8,False,1312,4,7,6,3,5,24,2,Child,5,21735,6.52
1779225096,ami-esp32c6-f6d4,False,2498,0,0,2,1,3,29,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f6e4,False,2504,0,0,2,1,3,19,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f768,False,2178,0,0,4,3,6,35,2,Child,5,21735,6.52
1779225096,ami-esp32c6-f788,True,528,5,17,5,6,8,52,2,Child,5,21735,6.52
1779225096,ami-esp32c6-f794,True,1,6,9,6,3,14,54,16,Child,5,21735,6.52
1779225096,ami-esp32c6-f79c,False,2438,1,2,4,3,4,1254,2,Child,5,21735,6.52
1779225096,ami-esp32c6-f7b4,True,530,5,28,7,4,9,32,16,Child,5,21735,6.52
1779225096,ami-esp32c6-f7e8,False,2564,0,0,2,1,3,12,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f808,False,2848,0,0,2,1,4,19,16,Child,5,21735,6.52
1779225096,ami-esp32c6-f81c,False,2110,0,0,3,2,5,12,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f84c,False,948,11,35,5,4,9,25,8,Child,5,21735,6.52
1779225096,ami-esp32c6-f854,False,5704,0,0,1,0,3,12,2,Child,5,21735,6.52
1779225096,ami-esp32c6-fbb4,False,2104,0,0,5,3,6,18,8,Child,5,21735,6.52
1779225096,ami-esp32c6-fbb8,False,4478,2,12,4,2,6,278,16,Child,5,21735,6.52
